CDO;nitrogen;298.00;100000;0.220
CDO;nitrogen;298.00;1000000;1.064
CDO;nitrogen;298.00;100000000;2.038
CDO;nitrogen;298.00;1000000000;2.923
CFI;nitrogen;298.00;10000000000;4.308
CFI;nitrogen;298.00;1000000000000;6.618
CFI;nitrogen;298.00;100;0.000
CFI;nitrogen;298.00;1000;0.001
CFI;nitrogen;298.00;10000;0.010
CFI;nitrogen;298.00;100000;0.092
CFI;nitrogen;298.00;1000000;0.606
CFI;nitrogen;298.00;100000000;2.666
CFI;nitrogen;298.00;1000000000;3.572
CFI;nitrogen;298.00;10000000000;5.663
CFI;nitrogen;298.00;1000000000000;8.124
CFI;nitrogen;298.00;100;0.000
CFI;nitrogen;298.00;1000;0.001
CFI;nitrogen;298.00;10000;0.008
CFI;nitrogen;298.00;100000;0.078
CFI;nitrogen;298.00;1000000;0.584
CFI;nitrogen;298.00;100000000;3.170
CFI;nitrogen;298.00;1000000000;4.377
CGF;nitrogen;298.00;10000000000;2.847
CGF;nitrogen;298.00;1000000000000;3.611
CGF;nitrogen;298.00;100;0.000
CGF;nitrogen;298.00;1000;0.003
CGF;nitrogen;298.00;10000;0.030
CGF;nitrogen;298.00;100000;0.257
CGF;nitrogen;298.00;1000000;1.153
CGF;nitrogen;298.00;100000000;2.057
CGF;nitrogen;298.00;1000000000;2.580
CGS;nitrogen;298.00;10000000000;6.085
CGS;nitrogen;298.00;1000000000000;6.270
CGS;nitrogen;298.00;100;0.000
CGS;nitrogen;298.00;1000;0.002
CGS;nitrogen;298.00;10000;0.021
CGS;nitrogen;298.00;100000;0.196
CGS;nitrogen;298.00;1000000;1.093
CGS;nitrogen;298.00;100000000;3.242
CGS;nitrogen;298.00;1000000000;5.152
CHA;nitrogen;298.00;10000000000;8.129
CHA;nitrogen;298.00;1000000000000;8.319
CHA;nitrogen;298.00;100;0.000
CHA;nitrogen;298.00;1000;0.001
CHA;nitrogen;298.00;10000;0.012
CHA;nitrogen;298.00;100000;0.188
CHA;nitrogen;298.00;1000000;1.179
CHA;nitrogen;298.00;100000000;5.614
CHA;nitrogen;298.00;1000000000;7.365
CON;nitrogen;298.00;10000000000;6.414
CON;nitrogen;298.00;1000000000000;8.004
CON;nitrogen;298.00;100;0.000
CON;nitrogen;298.00;1000;0.002
CON;nitrogen;298.00;10000;0.021
CON;nitrogen;298.00;100000;0.198
CON;nitrogen;298.00;1000000;1.297
CON;nitrogen;298.00;100000000;4.505
CON;nitrogen;298.00;1000000000;5.542
CON;nitrogen;298.00;10000000000;6.887
CON;nitrogen;298.00;1000000000000;8.305
CON;nitrogen;298.00;100;0.000
CON;nitrogen;298.00;1000;0.002
CON;nitrogen;298.00;10000;0.020
CON;nitrogen;298.00;100000;0.190
CON;nitrogen;298.00;1000000;1.257
CON;nitrogen;298.00;100000000;4.629
CON;nitrogen;298.00;1000000000;5.833
CZP;nitrogen;298.00;10000000000;4.001
CZP;nitrogen;298.00;1000000000000;4.133
CZP;nitrogen;298.00;100;0.000
CZP;nitrogen;298.00;1000;0.000
CZP;nitrogen;298.00;10000;0.004
CZP;nitrogen;298.00;100000;0.042
CZP;nitrogen;298.00;1000000;0.347
CZP;nitrogen;298.00;100000000;2.721
CZP;nitrogen;298.00;1000000000;3.497
DAC;nitrogen;298.00;10000000000;4.439
DAC;nitrogen;298.00;1000000000000;5.556
DAC;nitrogen;298.00;100;0.000
DAC;nitrogen;298.00;1000;0.003
DAC;nitrogen;298.00;10000;0.026
DAC;nitrogen;298.00;100000;0.255
DAC;nitrogen;298.00;1000000;1.556
DAC;nitrogen;298.00;100000000;3.786
DAC;nitrogen;298.00;1000000000;4.128
